Latitude,Longitude,Crash Type
35.52889,-89.03517,Property Damage
35.60443,-89.0361,Property Damage
35.60405,-89.03641,Property Damage
35.60339,-89.03838,Property Damage
35.60323,-89.03848,Property Damage
35.60331,-89.03895,Property Damage
35.60261,-89.04005,Property Damage
35.59405,-89.04039,Property Damage
35.60265,-89.04063,Property Damage
35.60223,-89.04103,Property Damage
35.60243,-89.0412,Property Damage
35.60209,-89.04204,Property Damage
35.60208,-89.04207,Property Damage
35.60198,-89.04234,Property Damage
35.6198,-89.04346,Property Damage
35.60152,-89.04351,Property Damage
35.48222,-89.04378,Property Damage
35.59792,-89.04477,Property Damage
35.60073,-89.04553,Property Damage
35.60071,-89.04558,Property Damage
35.60057,-89.04594,Property Damage
35.51176,-89.04606,Property Damage
35.59991,-89.04763,Property Damage
35.59958,-89.04779,Property Damage
35.59922,-89.04881,Property Damage
35.59892,-89.04951,Property Damage
35.59891,-89.05018,Property Damage
35.59885,-89.05033,Property Damage
35.51169,-89.05075,Property Damage
35.59746,-89.05388,Property Damage
35.59738,-89.05407,Property Damage
35.50886,-89.05446,Property Damage
35.52969,-89.05469,Property Damage
35.59679,-89.05471,Property Damage
35.59629,-89.05472,Property Damage
35.59626,-89.05477,Property Damage
35.59535,-89.05477,Property Damage
35.59631,-89.05478,Property Damage
35.59702,-89.05501,Property Damage
35.59773,-89.05508,Property Damage
35.58511,-89.05524,Property Damage
35.58511,-89.05525,Property Damage
35.53835,-89.05527,Property Damage
35.58506,-89.05553,Property Damage
35.56653,-89.05591,Property Damage
35.58495,-89.05626,Property Damage
35.59617,-89.05644,Property Damage
35.59555,-89.0566,Property Damage
35.5956,-89.05668,Property Damage
35.63703,-89.05676,Property Damage
35.59599,-89.05699,Property Damage
35.59574,-89.05762,Property Damage
35.59563,-89.0579,Property Damage
35.59558,-89.05869,Property Damage
35.59526,-89.05887,Property Damage
35.59488,-89.05994,Property Damage
35.59511,-89.06004,Property Damage
35.59499,-89.0604,Property Damage
35.59491,-89.06063,Property Damage
35.59491,-89.06065,Property Damage
35.59439,-89.0624,Property Damage
35.59415,-89.06321,Property Damage
35.59397,-89.06379,Property Damage
35.59361,-89.06422,Property Damage
35.59364,-89.06495,Property Damage
35.45178,-89.06655,Property Damage
35.59277,-89.06705,Property Damage
35.59284,-89.06764,Property Damage
35.59218,-89.06987,Property Damage
35.59198,-89.07011,Property Damage
35.5921,-89.07014,Property Damage
35.81786,-88.18437,Injury
35.81659,-88.19444,Injury
35.81595,-88.19869,Injury
35.81507,-88.20522,Injury
35.81468,-88.20592,Injury
35.81499,-88.20634,Injury
35.81493,-88.2084,Injury
35.81502,-88.21182,Injury
35.60653,-88.21422,Injury
35.81541,-88.21621,Injury
35.67687,-88.21694,Injury
35.81566,-88.21859,Injury
35.81452,-88.21877,Injury
35.81452,-88.21879,Injury
35.81473,-88.21935,Injury
35.81458,-88.2194,Injury
35.81508,-88.22346,Injury
35.64218,-88.23043,Injury
35.64024,-88.23087,Injury
35.64476,-88.23155,Injury
35.64069,-88.23157,Injury
35.77067,-88.23196,Injury
35.64096,-88.23285,Injury
35.641,-88.23306,Injury
35.594,-88.236,Injury
35.81743,-88.23616,Injury
35.54821,-88.23774,Injury
35.81767,-88.23861,Injury
35.55925,-88.24529,Injury
35.81835,-88.24547,Injury
35.59018,-88.24552,Injury
35.54294,-88.24615,Injury
35.52589,-88.2494,Injury
35.5378,-88.25144,Injury
35.59051,-88.25447,Injury
35.81811,-88.25492,Injury
35.43085,-88.25935,Injury
35.5949,-88.26274,Injury
35.59485,-88.26308,Injury
35.8184,-88.26421,Injury
35.63649,-88.26671,Injury
35.63646,-88.26687,Injury
35.53692,-88.26751,Injury
35.81747,-88.26883,Injury
35.81731,-88.26954,Injury
35.81675,-88.27196,Injury
35.6173,-88.27244,Injury
35.4818,-88.27265,Injury
35.81591,-88.27571,Injury
35.81616,-88.27576,Injury
35.45764,-88.28442,Injury
35.45704,-88.28503,Injury
35.53358,-88.2862,Injury
35.81353,-88.28638,Injury
35.81312,-88.28921,Injury
35.81305,-88.28952,Injury
35.81286,-88.28984,Injury
35.81266,-88.29136,Injury
35.67103,-88.29161,Injury
35.63094,-88.29219,Injury
35.51555,-88.29286,Injury
35.44795,-88.29564,Injury
35.62989,-88.29612,Injury
35.66169,-88.29635,Injury
35.81072,-88.2989,Injury
35.46046,-88.30152,Injury
35.80964,-88.30374,Injury
35.46786,-88.30626,Injury
35.62772,-88.30644,Injury
35.80888,-88.30686,Injury
35.43825,-88.30939,Injury
35.80825,-88.30976,Injury
35.72867,-88.31377,Injury
35.47431,-88.31897,Injury
35.56651,-88.31979,Injury
35.56679,-88.32003,Injury
35.50863,-88.32357,Injury
35.50859,-88.32373,Injury
35.48351,-88.32423,Injury
35.48454,-88.32424,Injury
35.48634,-88.32454,Injury
35.50307,-88.32494,Injury
35.42195,-88.32637,Injury
35.663,-88.32662,Injury
35.5073,-88.3294,Injury
35.72238,-88.33058,Injury
35.80225,-88.33417,Injury
35.8018,-88.33478,Injury
35.50617,-88.33505,Injury
35.80169,-88.33787,Injury
35.50908,-88.33963,Injury
35.50526,-88.33973,Injury
35.8014,-88.34023,Injury
35.79463,-88.34159,Injury
35.52046,-88.34215,Injury
35.66125,-88.3443,Injury
35.62166,-88.34543,Injury
35.52387,-88.34554,Injury
35.50413,-88.34557,Injury
35.50407,-88.34572,Injury
35.50408,-88.34594,Injury
35.80072,-88.34674,Injury
35.80082,-88.34682,Injury
35.80046,-88.34687,Injury
35.80048,-88.34839,Injury
35.78432,-88.34854,Injury
35.63696,-88.34963,Injury
35.79986,-88.35278,Injury
35.53219,-88.35293,Injury
35.63862,-88.35652,Injury
35.78312,-88.35714,Injury
35.58122,-88.3573,Injury
35.7991,-88.35802,Injury
35.67653,-88.35813,Injury
35.63913,-88.35949,Injury
35.63918,-88.35997,Injury
35.56819,-88.36103,Injury
35.54805,-88.36121,Injury
35.54756,-88.36149,Injury
35.54024,-88.3618,Injury
35.556,-88.362,Injury
35.79766,-88.36382,Injury
35.78127,-88.36385,Injury
35.63982,-88.36454,Injury
35.53531,-88.36485,Injury
35.64008,-88.36637,Injury
35.59578,-88.36668,Injury
35.79647,-88.36704,Injury
35.67898,-88.36707,Injury
35.69388,-88.36719,Injury
35.78303,-88.36779,Injury
35.79556,-88.36869,Injury
35.6861,-88.36913,Injury
35.69218,-88.36915,Injury
35.6756,-88.37282,Injury
35.78448,-88.37315,Injury
35.69772,-88.37392,Injury
35.61583,-88.37418,Injury
35.79313,-88.37507,Injury
35.79335,-88.37517,Injury
35.49619,-88.37674,Injury
35.49594,-88.37741,Injury
35.66909,-88.37766,Injury
35.65604,-88.37768,Injury
35.49613,-88.37784,Injury
35.4955,-88.37806,Injury
35.64364,-88.37816,Injury
35.64119,-88.37862,Injury
35.50524,-88.3792,Injury
35.50527,-88.37921,Injury
35.50798,-88.37954,Injury
35.50892,-88.37962,Injury
35.51195,-88.38,Injury
35.65798,-88.38119,Injury
35.6421,-88.38161,Injury
35.53173,-88.38232,Injury
35.64226,-88.38268,Injury
35.53738,-88.38299,Injury
35.5397,-88.38323,Injury
35.53986,-88.38325,Injury
35.5399,-88.38329,Injury
35.66566,-88.38427,Injury
35.66383,-88.38427,Injury
35.66383,-88.38428,Injury
35.6686,-88.38434,Injury
35.70766,-88.38465,Injury
35.54974,-88.38477,Injury
35.68412,-88.38591,Injury
35.56615,-88.38699,Injury
35.56749,-88.38719,Injury
35.56756,-88.38721,Injury
35.56752,-88.38721,Injury
35.70195,-88.38723,Injury
35.56766,-88.38723,Injury
35.70626,-88.38759,Injury
35.70862,-88.38796,Injury
35.64615,-88.38837,Injury
35.71809,-88.38841,Injury
35.81696,-88.38855,Injury
35.57708,-88.38856,Injury
35.57755,-88.38863,Injury
35.54094,-88.38863,Injury
35.64689,-88.38913,Injury
35.71886,-88.38914,Injury
35.65334,-88.3901,Injury
35.78988,-88.39021,Injury
35.65316,-88.39036,Injury
35.78229,-88.39045,Injury
35.79358,-88.39047,Injury
35.49363,-88.39047,Injury
35.65503,-88.39061,Injury
35.79358,-88.39123,Injury
35.79359,-88.39124,Injury
35.65235,-88.39145,Injury
35.79152,-88.39146,Injury
35.79114,-88.3915,Injury
35.79095,-88.3915,Injury
35.7901,-88.39163,Injury
35.78864,-88.39179,Injury
35.60191,-88.39182,Injury
35.64934,-88.39186,Injury
35.7875,-88.39194,Injury
35.64944,-88.39198,Injury
35.64948,-88.39202,Injury
35.64945,-88.39205,Injury
35.65162,-88.39236,Injury
35.77892,-88.39309,Injury
35.64268,-88.39309,Injury
35.65079,-88.39348,Injury
35.6508,-88.3935,Injury
35.6509,-88.3936,Injury
35.6511,-88.39383,Injury
35.60541,-88.39426,Injury
35.65019,-88.3943,Injury
35.65019,-88.39431,Injury
35.65015,-88.39436,Injury
35.65175,-88.39453,Injury
35.64973,-88.39492,Injury
35.64962,-88.39508,Injury
35.65251,-88.39535,Injury
35.60724,-88.39561,Injury
35.64145,-88.39572,Injury
35.64869,-88.39637,Injury
35.65339,-88.3965,Injury
35.65349,-88.39671,Injury
35.65351,-88.39673,Injury
35.58564,-88.39735,Injury
35.58562,-88.39757,Injury
35.65394,-88.39779,Injury
35.64111,-88.3978,Injury
35.65317,-88.39786,Injury
35.65407,-88.39834,Injury
35.65414,-88.39858,Injury
35.61394,-88.39881,Injury
35.65423,-88.39886,Injury
35.78759,-88.399,Injury
35.65425,-88.39909,Injury
35.65436,-88.39967,Injury
35.794,-88.40016,Injury
35.64483,-88.40127,Injury
35.80077,-88.40272,Injury
35.65346,-88.4036,Injury
35.65545,-88.40376,Injury
35.6348,-88.40402,Injury
35.61914,-88.40404,Injury
35.63463,-88.40407,Injury
35.61931,-88.40418,Injury
35.65566,-88.40464,Injury
35.65305,-88.40469,Injury
35.65568,-88.40471,Injury
35.62019,-88.40471,Injury
35.63059,-88.40529,Injury
35.62141,-88.40533,Injury
35.65587,-88.40547,Injury
35.62195,-88.40549,Injury
35.62842,-88.40563,Injury
35.62388,-88.40602,Injury
35.62385,-88.40605,Injury
35.52933,-88.4061,Injury
35.65602,-88.40611,Injury
35.65608,-88.40629,Injury
35.65423,-88.4067,Injury
35.65622,-88.40681,Injury
35.65624,-88.40698,Injury
35.62387,-88.40698,Injury
35.65631,-88.40721,Injury
35.65641,-88.40762,Injury
35.65659,-88.40827,Injury
35.66621,-88.40866,Injury
35.65685,-88.40938,Injury
35.60318,-88.40942,Injury
35.65694,-88.40968,Injury
35.657,-88.40981,Injury
35.61747,-88.41017,Injury
35.65741,-88.41156,Injury
35.65792,-88.41191,Injury
35.65765,-88.41253,Injury
35.65781,-88.41315,Injury
35.65801,-88.41392,Injury
35.78203,-88.41401,Injury
35.65803,-88.41402,Injury
35.64998,-88.41488,Injury
35.64957,-88.4153,Injury
35.6585,-88.41588,Injury
35.6585,-88.41591,Injury
35.65861,-88.41634,Injury
35.62389,-88.4169,Injury
35.78078,-88.41737,Injury
35.62296,-88.41861,Injury
35.62299,-88.41872,Injury
35.623012,-88.418821,Injury
35.622471,-88.419192,Injury
35.62135,-88.42043,Injury
35.65975,-88.42088,Injury
35.66361,-88.42121,Injury
35.62306,-88.42131,Injury
35.77896,-88.42154,Injury
35.64859,-88.42432,Injury
35.77809,-88.42461,Injury
35.77803,-88.42471,Injury
35.58745,-88.42487,Injury
35.66078,-88.42496,Injury
35.61298,-88.42592,Injury
35.62767,-88.42686,Injury
35.79815,-88.42722,Injury
35.79811,-88.4274,Injury
35.59172,-88.43132,Injury
35.77558,-88.43136,Injury
35.59126,-88.43224,Injury
35.55257,-88.43377,Injury
35.62591,-88.4346,Injury
35.679,-88.435,Injury
35.7742,-88.43504,Injury
35.79758,-88.43533,Injury
35.69825,-88.43565,Injury
35.648,-88.43579,Injury
35.66517,-88.43722,Injury
35.62626,-88.43731,Injury
35.69016,-88.43825,Injury
35.64612,-88.44239,Injury
35.79785,-88.44356,Injury
35.64621,-88.44372,Injury
35.81225,-88.44391,Injury
35.62783,-88.44497,Injury
35.64654,-88.44647,Injury
35.58904,-88.44697,Injury
35.669,-88.44748,Injury
35.80672,-88.44752,Injury
35.78885,-88.44764,Injury
35.66893,-88.44962,Injury
35.80305,-88.44988,Injury
35.58393,-88.45098,Injury
35.76905,-88.45466,Injury
35.67372,-88.45488,Injury
35.67168,-88.45591,Injury
35.72005,-88.4562,Injury
35.64783,-88.45664,Injury
35.67124,-88.45728,Injury
35.67229,-88.45756,Injury
35.67231,-88.45764,Injury
35.67055,-88.45797,Injury
35.64808,-88.45812,Injury
35.57526,-88.45818,Injury
35.71599,-88.45875,Injury
35.71563,-88.45893,Injury
35.71474,-88.45934,Injury
35.71198,-88.46035,Injury
35.7119,-88.46036,Injury
35.712,-88.46037,Injury
35.71199,-88.46037,Injury
35.67322,-88.46069,Injury
35.76713,-88.46129,Injury
35.714,-88.462,Injury
35.56821,-88.46339,Injury
35.80056,-88.46349,Injury
35.76649,-88.46477,Injury
35.76548,-88.46817,Injury
35.5522,-88.46903,Injury
35.54604,-88.47529,Injury
35.60798,-88.47839,Injury
35.67894,-88.47908,Injury
35.67875,-88.47919,Injury
35.67875,-88.47921,Injury
35.76245,-88.47971,Injury
35.62398,-88.4809,Injury
35.67994,-88.4828,Injury
35.48249,-88.48347,Injury
35.64986,-88.48411,Injury
35.73201,-88.48562,Injury
35.73365,-88.48647,Injury
35.6199,-88.48668,Injury
35.69506,-88.48681,Injury
35.6984,-88.48974,Injury
35.74092,-88.49192,Injury
35.73906,-88.49198,Injury
35.523,-88.495,Injury
35.68407,-88.49806,Injury
35.74963,-88.50006,Injury
35.68468,-88.50111,Injury
35.75717,-88.50128,Injury
35.757,-88.50203,Injury
35.68536,-88.5036,Injury
35.50602,-88.5052,Injury
35.68614,-88.50646,Injury
35.68667,-88.5084,Injury
35.80492,-88.51061,Injury
35.69848,-88.5162,Injury
35.75284,-88.51631,Injury
35.75403,-88.51727,Injury
35.76265,-88.51808,Injury
35.73135,-88.51828,Injury
35.68941,-88.51842,Injury
35.73086,-88.51937,Injury
35.68965,-88.51942,Injury
35.75306,-88.523,Injury
35.75001,-88.52342,Injury
35.63213,-88.52409,Injury
35.75222,-88.5264,Injury
35.76499,-88.52654,Injury
35.63323,-88.52899,Injury
35.53892,-88.5303,Injury
35.69213,-88.53065,Injury
35.75153,-88.53185,Injury
35.69285,-88.53399,Injury
35.69289,-88.53422,Injury
35.6931,-88.53425,Injury
35.62395,-88.53445,Injury
35.67322,-88.54104,Injury
35.72152,-88.54226,Injury
35.66486,-88.54348,Injury
35.69502,-88.54406,Injury
35.74892,-88.54551,Injury
35.56914,-88.54559,Injury
35.69571,-88.54634,Injury
35.71903,-88.54694,Injury
35.74884,-88.54741,Injury
35.79145,-88.55365,Injury
35.74761,-88.55454,Injury
35.74682,-88.55771,Injury
35.74646,-88.56127,Injury
35.73516,-88.56408,Injury
35.69898,-88.56442,Injury
35.61334,-88.56773,Injury
35.70069,-88.57238,Injury
35.59397,-88.57305,Injury
35.70081,-88.57422,Injury
35.74183,-88.5744,Injury
35.70157,-88.57648,Injury
35.66718,-88.57931,Injury
35.77091,-88.58012,Injury
35.81171,-88.58688,Injury
35.71468,-88.58906,Injury
35.73422,-88.5893,Injury
35.70523,-88.59073,Injury
35.77178,-88.59464,Injury
35.72966,-88.59744,Injury
35.7072,-88.59994,Injury
35.72827,-88.60104,Injury
35.72821,-88.60155,Injury
35.63846,-88.6032,Injury
35.72724,-88.60426,Injury
35.72703,-88.60495,Injury
35.7268,-88.60649,Injury
35.70886,-88.60764,Injury
35.72612,-88.60791,Injury
35.70903,-88.60823,Injury
35.70902,-88.60823,Injury
35.70962,-88.61458,Injury
35.72332,-88.61772,Injury
35.72231,-88.62098,Injury
35.61532,-88.62675,Injury
35.56687,-88.63025,Injury
35.7363,-88.63133,Injury
35.7362,-88.63133,Injury
35.73202,-88.63144,Injury
35.71854,-88.6332,Injury
35.71747,-88.63408,Injury
35.71726,-88.63411,Injury
35.71796,-88.63412,Injury
35.71878,-88.63414,Injury
35.71874,-88.63429,Injury
35.71746,-88.63432,Injury
35.70698,-88.63475,Injury
35.70699,-88.63482,Injury
35.7173,-88.63581,Injury
35.70662,-88.63683,Injury
35.74048,-88.63805,Injury
35.717,-88.63809,Injury
35.6169,-88.63856,Injury
35.70603,-88.64049,Injury
35.71596,-88.64067,Injury
35.7157,-88.64151,Injury
35.71582,-88.64194,Injury
35.71574,-88.64215,Injury
35.70523,-88.64229,Injury
35.71495,-88.64473,Injury
35.69269,-88.64528,Injury
35.57911,-88.64566,Injury
35.52858,-88.64583,Injury
35.61603,-88.64588,Injury
35.61588,-88.64699,Injury
35.71423,-88.64706,Injury
35.78592,-88.65074,Injury
35.78531,-88.65159,Injury
35.56663,-88.6533,Injury
35.78379,-88.65363,Injury
35.55783,-88.6537,Injury
35.78352,-88.65416,Injury
35.71172,-88.65437,Injury
35.71169,-88.65444,Injury
35.66212,-88.65446,Injury
35.70166,-88.65788,Injury
35.51292,-88.65947,Injury
35.71023,-88.65997,Injury
35.57233,-88.66039,Injury
35.51982,-88.66215,Injury
35.70914,-88.66271,Injury
35.61288,-88.66272,Injury
35.69975,-88.66309,Injury
35.69976,-88.6631,Injury
35.6999,-88.66314,Injury
35.5266,-88.66376,Injury
35.70841,-88.66508,Injury
35.51855,-88.6663,Injury
35.76112,-88.66717,Injury
35.69815,-88.6675,Injury
35.51195,-88.66765,Injury
35.76113,-88.66823,Injury
35.54299,-88.66897,Injury
35.51011,-88.66989,Injury
35.77153,-88.67093,Injury
35.5233,-88.67201,Injury
35.70519,-88.67358,Injury
35.52541,-88.67377,Injury
35.58401,-88.67596,Injury
35.58454,-88.67666,Injury
35.76442,-88.67818,Injury
35.76459,-88.67822,Injury
35.70215,-88.68205,Injury
35.69273,-88.68244,Injury
35.69177,-88.68505,Injury
35.75609,-88.68548,Injury
35.67013,-88.68597,Injury
35.69115,-88.68676,Injury
35.69851,-88.69142,Injury
35.78765,-88.69457,Injury
35.7683,-88.69524,Injury
35.61361,-88.6959,Injury
35.54468,-88.69648,Injury
35.74242,-88.69951,Injury
35.78229,-88.70071,Injury
35.4793,-88.70397,Injury
35.73954,-88.70506,Injury
35.6932,-88.70507,Injury
35.53206,-88.70512,Injury
35.61319,-88.70597,Injury
35.69251,-88.70617,Injury
35.69263,-88.70656,Injury
35.50013,-88.70721,Injury
35.61225,-88.70734,Injury
35.48239,-88.70807,Injury
35.69104,-88.70997,Injury
35.53281,-88.71111,Injury
35.69076,-88.71153,Injury
35.68131,-88.71383,Injury
35.73001,-88.71593,Injury
35.73012,-88.71594,Injury
35.5646,-88.71675,Injury
35.71306,-88.71787,Injury
35.53495,-88.71843,Injury
35.68016,-88.71895,Injury
35.71148,-88.719,Injury
35.68005,-88.71903,Injury
35.71137,-88.71908,Injury
35.49023,-88.72002,Injury
35.70993,-88.72018,Injury
35.7097,-88.72036,Injury
35.49049,-88.7204,Injury
35.67937,-88.72367,Injury
35.4864,-88.7242,Injury
35.68415,-88.72649,Injury
35.69396,-88.73241,Injury
35.49999,-88.73489,Injury
35.69019,-88.73501,Injury
35.60995,-88.73518,Injury
35.68873,-88.73614,Injury
35.53953,-88.73786,Injury
35.76085,-88.7391,Injury
35.68115,-88.73963,Injury
35.49281,-88.74009,Injury
35.50436,-88.74088,Injury
35.50439,-88.74091,Injury
35.68228,-88.74151,Injury
35.72491,-88.74168,Injury
35.68182,-88.74187,Injury
35.68189,-88.74201,Injury
35.587,-88.74203,Injury
35.54152,-88.74339,Injury
35.72459,-88.74401,Injury
35.67884,-88.74468,Injury
35.62859,-88.74469,Injury
35.74781,-88.74535,Injury
35.74769,-88.74537,Injury
35.50785,-88.74603,Injury
35.67624,-88.74683,Injury
35.67628,-88.74686,Injury
35.72395,-88.74828,Injury
35.50968,-88.74869,Injury
35.59081,-88.74915,Injury
35.49254,-88.74932,Injury
35.6808,-88.74949,Injury
35.5457,-88.74978,Injury
35.68079,-88.74998,Injury
35.67309,-88.75006,Injury
35.51177,-88.75177,Injury
35.67137,-88.75183,Injury
35.51152,-88.75212,Injury
35.68101,-88.75218,Injury
35.51257,-88.75294,Injury
35.51228,-88.753,Injury
35.54751,-88.75327,Injury
35.51423,-88.7554,Injury
35.68784,-88.75567,Injury
35.59794,-88.75656,Injury
35.5991,-88.7572,Injury
35.73535,-88.75856,Injury
35.73504,-88.75878,Injury
35.55004,-88.76094,Injury
35.6614,-88.76115,Injury
35.68877,-88.76454,Injury
35.65603,-88.76558,Injury
35.60163,-88.76576,Injury
35.73073,-88.76592,Injury
35.72056,-88.76595,Injury
35.61536,-88.7664,Injury
35.6144,-88.76645,Injury
35.61013,-88.76661,Injury
35.60801,-88.76663,Injury
35.60241,-88.76671,Injury
35.65469,-88.76673,Injury
35.52206,-88.76688,Injury
35.52185,-88.76706,Injury
35.68085,-88.76756,Injury
35.52265,-88.76795,Injury
35.62529,-88.76835,Injury
35.68084,-88.76837,Injury
35.68084,-88.769,Injury
35.57169,-88.77034,Injury
35.74667,-88.77078,Injury
35.67566,-88.77098,Injury
35.7085,-88.7723,Injury
35.62585,-88.77233,Injury
35.52596,-88.77268,Injury
35.57333,-88.77335,Injury
35.62588,-88.77341,Injury
35.57337,-88.77341,Injury
35.70199,-88.7738,Injury
35.67236,-88.77386,Injury
35.62953,-88.77389,Injury
35.70059,-88.77404,Injury
35.64666,-88.77414,Injury
35.72404,-88.77474,Injury
35.64211,-88.77515,Injury
35.64209,-88.77515,Injury
35.64209,-88.77516,Injury
35.64208,-88.77516,Injury
35.57355,-88.77539,Injury
35.64466,-88.77581,Injury
35.72406,-88.77589,Injury
35.69233,-88.77598,Injury
35.644,-88.77631,Injury
35.62593,-88.77644,Injury
35.64368,-88.77658,Injury
35.52906,-88.77725,Injury
35.68845,-88.77726,Injury
35.55258,-88.77799,Injury
35.64106,-88.77863,Injury
35.60822,-88.77867,Injury
35.68435,-88.77869,Injury
35.64554,-88.77869,Injury
35.68379,-88.77889,Injury
35.68359,-88.77895,Injury
35.6827,-88.77921,Injury
35.60824,-88.77951,Injury
35.68143,-88.77962,Injury
35.68144,-88.77963,Injury
35.68144,-88.77965,Injury
35.67421,-88.77994,Injury
35.67946,-88.78031,Injury
35.67945,-88.78031,Injury
35.63919,-88.78052,Injury
35.67831,-88.78068,Injury
35.63179,-88.78073,Injury
35.70787,-88.7809,Injury
35.67637,-88.78099,Injury
35.67428,-88.781,Injury
35.67428,-88.78103,Injury
35.6746,-88.78104,Injury
35.67429,-88.78104,Injury
35.67434,-88.78105,Injury
35.67429,-88.78105,Injury
35.67429,-88.78106,Injury
35.67429,-88.78109,Injury
35.67422,-88.78109,Injury
35.67171,-88.7811,Injury
35.6743,-88.78112,Injury
35.67186,-88.78117,Injury
35.67177,-88.78118,Injury
35.67171,-88.78118,Injury
35.6717,-88.78118,Injury
35.67163,-88.78118,Injury
35.67107,-88.78121,Injury
35.67088,-88.78122,Injury
35.61341,-88.78134,Injury
35.72414,-88.78172,Injury
35.74751,-88.78174,Injury
35.66119,-88.78199,Injury
35.63771,-88.78213,Injury
35.64879,-88.78215,Injury
35.67477,-88.78224,Injury
35.6745,-88.78226,Injury
35.6745,-88.78227,Injury
35.67178,-88.78233,Injury
35.63732,-88.78254,Injury
35.63728,-88.78258,Injury
35.72344,-88.783,Injury
35.66479,-88.78332,Injury
35.61039,-88.78362,Injury
35.61018,-88.78381,Injury
35.67183,-88.78425,Injury
35.67183,-88.78426,Injury
35.54262,-88.78428,Injury
35.53434,-88.78505,Injury
35.54287,-88.78584,Injury
35.63346,-88.78617,Injury
35.62607,-88.78617,Injury
35.62457,-88.78624,Injury
35.62464,-88.7863,Injury
35.63193,-88.78636,Injury
35.62269,-88.78648,Injury
35.63315,-88.78652,Injury
35.6333,-88.78653,Injury
35.63455,-88.78729,Injury
35.63499,-88.78737,Injury
35.64847,-88.78753,Injury
35.64844,-88.78753,Injury
35.64878,-88.78761,Injury
35.63531,-88.78777,Injury
35.54585,-88.78799,Injury
35.79266,-88.78801,Injury
35.66909,-88.78801,Injury
35.63921,-88.78816,Injury
35.67771,-88.78827,Injury
35.67771,-88.7883,Injury
35.78535,-88.78837,Injury
35.64855,-88.78848,Injury
35.78059,-88.78863,Injury
35.64853,-88.78866,Injury
35.51266,-88.78882,Injury
35.63477,-88.78898,Injury
35.77191,-88.7891,Injury
35.66134,-88.7891,Injury
35.76906,-88.78925,Injury
35.61167,-88.78958,Injury
35.68801,-88.78966,Injury
35.75991,-88.78972,Injury
35.67042,-88.78987,Injury
35.61167,-88.78993,Injury
35.7549,-88.79003,Injury
35.62271,-88.79022,Injury
35.60729,-88.79048,Injury
35.64866,-88.79091,Injury
35.61199,-88.79119,Injury
35.60792,-88.79122,Injury
35.67744,-88.79125,Injury
35.67237,-88.7913,Injury
35.57358,-88.79131,Injury
35.63445,-88.79201,Injury
35.64854,-88.79217,Injury
35.63361,-88.79226,Injury
35.6713,-88.79242,Injury
35.74265,-88.79264,Injury
35.67095,-88.79273,Injury
35.67093,-88.79273,Injury
35.6709,-88.79278,Injury
35.46463,-88.79282,Injury
35.67093,-88.79284,Injury
35.67098,-88.79285,Injury
35.74259,-88.79291,Injury
35.67096,-88.79291,Injury
35.6564,-88.79294,Injury
35.67092,-88.79295,Injury
35.62972,-88.79296,Injury
35.61931,-88.79307,Injury
35.61915,-88.79307,Injury
35.61912,-88.79307,Injury
35.6193,-88.79309,Injury
35.61928,-88.79309,Injury
35.61922,-88.7931,Injury
35.61915,-88.7931,Injury
35.61914,-88.7931,Injury
35.68167,-88.79331,Injury
35.68179,-88.79334,Injury
35.68182,-88.79338,Injury
35.54028,-88.79358,Injury
35.67701,-88.79372,Injury
35.62901,-88.79427,Injury
35.62899,-88.7943,Injury
35.6878,-88.79451,Injury
35.68739,-88.79454,Injury
35.67673,-88.7946,Injury
35.61255,-88.79478,Injury
35.61185,-88.79488,Injury
35.62865,-88.79491,Injury
35.6768,-88.79498,Injury
35.61156,-88.79508,Injury
35.6119,-88.79516,Injury
35.67652,-88.79539,Injury
35.67645,-88.7956,Injury
35.6181,-88.79572,Injury
35.61814,-88.79573,Injury
35.61809,-88.79573,Injury
35.61804,-88.79574,Injury
35.78992,-88.79598,Injury
35.72037,-88.79609,Injury
35.66924,-88.79631,Injury
35.62955,-88.79634,Injury
35.64116,-88.79654,Injury
35.63378,-88.79663,Injury
35.66898,-88.79664,Injury
35.60517,-88.79681,Injury
35.67615,-88.79734,Injury
35.73424,-88.79742,Injury
35.6272,-88.7975,Injury
35.73387,-88.79751,Injury
35.73391,-88.79757,Injury
35.66865,-88.79764,Injury
35.72029,-88.79795,Injury
35.7203,-88.79798,Injury
35.72032,-88.798,Injury
35.67624,-88.79826,Injury
35.67903,-88.79872,Injury
35.64857,-88.79872,Injury
35.54372,-88.79891,Injury
35.64668,-88.79947,Injury
35.71361,-88.79957,Injury
35.52425,-88.79962,Injury
35.71217,-88.80039,Injury
35.69585,-88.80086,Injury
35.64861,-88.80096,Injury
35.64862,-88.80125,Injury
35.64862,-88.80126,Injury
35.64863,-88.80127,Injury
35.64862,-88.80142,Injury
35.61024,-88.80157,Injury
35.64864,-88.80167,Injury
35.54576,-88.80184,Injury
35.61373,-88.80189,Injury
35.61369,-88.80193,Injury
35.54575,-88.80194,Injury
35.65044,-88.80195,Injury
35.64865,-88.80203,Injury
35.64864,-88.80212,Injury
35.65286,-88.80217,Injury
35.64771,-88.80217,Injury
35.64865,-88.80219,Injury
35.64605,-88.80224,Injury
35.64501,-88.80229,Injury
35.65674,-88.80236,Injury
35.64083,-88.80245,Injury
35.63121,-88.80258,Injury
35.6404,-88.80259,Injury
35.70908,-88.8028,Injury
